organization_id,organization_name,organization_type,partner_country,website_url,contact_url,email_status,lead_readiness,fetch_status,notes,source_project_urls,score
org_instituti_per_ruajtjen_e_natyres_ne_shqi_48d744b2,Instituti per Ruajtjen e Natyres ne Shqiperi,Unknown,Albania,,https://keep.eu/projects/23471/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23471,https://keep.eu/projects/23471/,3.05
org_javni_zavod_krajinski_park_strunjan_slov_9d438421,Javni zavod Krajinski park Strunjan,Unknown,Slovenia,,https://keep.eu/projects/23471/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23471,https://keep.eu/projects/23471/ | https://keep.eu/projects/27350/,3.05
org_organisme_de_gestion_du_parc_national_ma_2f9c8bad,Organisme de Gestion du Parc National Marin de Zakynhthos,Unknown,Greece,,https://keep.eu/projects/23471/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23471,https://keep.eu/projects/23471/ | https://keep.eu/projects/23484/,3.05
org_javna_ustanova_nacionalni_park_brijuni_c_17d0667a,Javna ustanova Nacionalni park Brijuni,Unknown,Croatia,,https://keep.eu/projects/23471/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23471,https://keep.eu/projects/23471/ | https://keep.eu/projects/23484/,3.05
org_parc_national_de_port_cros_france_b28fec01,Parc national de Port-Cros,Unknown,France,,https://keep.eu/projects/23471/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23471,https://keep.eu/projects/23471/,3.05
org_agjencia_komb_tare_e_zonave_t_mbrojtura_5dbacae9,Agjencia Kombëtare e Zonave të Mbrojtura,Unknown,Albania,,https://keep.eu/projects/23470/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23470,https://keep.eu/projects/23470/ | https://keep.eu/projects/27351/,3.05
org_institut_za_turizam_croatia_74a74eb0,INSTITUT ZA TURIZAM,Unknown,Croatia,,https://keep.eu/projects/23470/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23470,https://keep.eu/projects/23470/,3.05
org_municipalit_de_kotor_montenegro_e4bc2cf3,Municipalité de Kotor,Unknown,Montenegro,,https://keep.eu/projects/27348/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27348,https://keep.eu/projects/27348/,3.0
org_oto_na_razvojna_agencija_d_o_o_croatia_87780219,Otočna razvojna agencija d.o.o.,Unknown,Croatia,,https://keep.eu/projects/23485/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23485,https://keep.eu/projects/23485/,3.0
org_anima_investment_network_france_1e3d5304,ANIMA Investment Network,Cluster / Network,France,,https://keep.eu/projects/23480/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23480,https://keep.eu/projects/23480/,3.0
org_src_bistra_ptuj_centre_de_recherche_scie_7f630aa0,SRC Bistra Ptuj - Centre de recherche scientifique Bistra Ptuj,Unknown,Slovenia,,https://keep.eu/projects/23479/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23479,https://keep.eu/projects/23479/,3.0
org_agence_pour_l_nergie_et_l_environment_de_ffc0e670,Agence pour l'énergie et l’environment de l'Egée,Agency,Greece,,https://keep.eu/projects/23479/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23479,https://keep.eu/projects/23479/,3.0
org_regionalna_energetska_klimatska_agencija_9d2550af,Regionalna energetska-klimatska agencija Sjeverozapadne Hrvatske,Regional Authority,Croatia,,https://keep.eu/projects/23479/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23479,https://keep.eu/projects/23479/,3.0
org_universite_nationale_polytechnique_d_ath_29b74a4c,UNIVERSITE NATIONALE POLYTECHNIQUE D' ATHENES - École d'architecture navale et d'ingénierie maritime,University / Research,Greece,,https://keep.eu/projects/23477/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23477,https://keep.eu/projects/23477/,3.0
org_plan_bleu_pour_l_environnement_et_le_d_v_c77d5f9b,Plan Bleu pour l’Environnement et le Développement en Méditerranée,Unknown,France,,https://keep.eu/projects/23477/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23477,https://keep.eu/projects/23477/ | https://keep.eu/projects/23487/ | https://keep.eu/projects/23483/,3.0
org_sociedad_canaria_de_fomento_econ_mico_s_6e659d8e,"Sociedad Canaria de Fomento Económico, S. A.",Unknown,Spain,,https://keep.eu/projects/23619/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23619,https://keep.eu/projects/23619/,2.9
org_entidad_p_blica_empresarial_puertos_spai_f3da4433,ENTIDAD PÚBLICA EMPRESARIAL PUERTOS,Unknown,Spain,,https://keep.eu/projects/23610/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23610,https://keep.eu/projects/23610/,2.9
org_instituto_canario_de_investigaciones_agr_1eb21aa9,Instituto Canario de Investigaciones Agrarias (ICIA),Unknown,Spain,,https://keep.eu/projects/23605/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23605,https://keep.eu/projects/23605/,2.9
org_geoimaging_limited_cyprus_62d459ae,Geoimaging limited,Unknown,Cyprus,,https://keep.eu/projects/23481/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23481,https://keep.eu/projects/23481/,2.85
org_agjencia_kombetare_e_burimeve_natyrore_a_2af10756,Agjencia Kombetare e Burimeve Natyrore,Unknown,Albania,,https://keep.eu/projects/23481/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23481,https://keep.eu/projects/23481/,2.85
org_cyprus_f6502eed,Ενεργειακό Γραφείο Κυπρίων Πολιτών,Unknown,Cyprus,,https://keep.eu/projects/23481/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23481,https://keep.eu/projects/23481/,2.85
org_universit_c_te_d_azur_france_1dbf5b20,Université Côte d'Azur,University / Research,France,,https://keep.eu/projects/27351/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27351,https://keep.eu/projects/27351/,2.8
org_greece_a3f5e1cc,Πανεπιστήμιο Αιγαίου – Ειδικός Λογαριασμός Έρευνας,Unknown,Greece,,https://keep.eu/projects/27351/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27351,https://keep.eu/projects/27351/,2.8
org_wwf_adria_udruga_za_za_titu_prirode_i_o_c86a5dfc,WWF ADRIA – UDRUGA ZA ZAŠTITU PRIRODE I OČUVANJE BIOLOŠKE RAZNOLIKOSTI,Unknown,Croatia,,https://keep.eu/projects/27351/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27351,https://keep.eu/projects/27351/,2.8
org_r_gion_de_thessalie_fonds_r_gional_de_d_1a5b7959,Région de Thessalie - Fonds régional de développement,Unknown,Greece,,https://keep.eu/projects/27349/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27349,https://keep.eu/projects/27349/,2.8
org_vlora_municipalite_albania_904f46eb,VLORA MUNICIPALITE,Unknown,Albania,,https://keep.eu/projects/27349/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27349,https://keep.eu/projects/27349/,2.8
org_atlantis_consulting_sa_greece_e1bed3dc,ATLANTIS CONSULTING SA,Unknown,Greece,,https://keep.eu/projects/27349/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27349,https://keep.eu/projects/27349/,2.8
org_malta_council_for_science_and_technology_94730bdc,Malta Council for Science and Technology,Unknown,Malta,,https://keep.eu/projects/25083/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_25083,https://keep.eu/projects/25083/,2.8
org_universit_de_maribor_facult_du_tourisme_c8f4fef0,Université de Maribor - Faculté du Tourisme,University / Research,Slovenia,,https://keep.eu/projects/23490/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23490,https://keep.eu/projects/23490/,2.8
org_nacionalna_turisti_ka_organizacija_crne_9609d1eb,Nacionalna turistička organizacija Crne Gore,Unknown,Montenegro,,https://keep.eu/projects/23490/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23490,https://keep.eu/projects/23490/,2.8
org_ministry_of_tourism_general_secretariat_5238f29b,Ministry of Tourism - General Secretariat for Tourism Policy and Development,Government / Ministry,Greece,,https://keep.eu/projects/23490/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23490,https://keep.eu/projects/23490/,2.8
org_agence_r_gionale_de_d_veloppement_karst_a0312ed5,Agence régionale de développement Karst Vert Ltd.,Agency,Slovenia,,https://keep.eu/projects/23487/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23487,https://keep.eu/projects/23487/,2.8
org_jadransko_jonska_euroregija_croatia_dead3fa2,Jadransko Jonska Euroregija,Unknown,Croatia,,https://keep.eu/projects/23487/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23487,https://keep.eu/projects/23487/,2.8
org_network_of_european_regions_for_a_sustai_a9c06d22,Network of European Regions for a Sustainable and Competitive Tourism,Regional Authority,Belgium,,https://keep.eu/projects/23487/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23487,https://keep.eu/projects/23487/,2.8
org_universit_de_thessalie_comite_de_recherc_eab847dc,Université de Thessalie - Comite de Recherche,University / Research,Greece,,https://keep.eu/projects/23487/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23487,https://keep.eu/projects/23487/,2.8
org_etablissement_public_du_parc_national_de_054d167b,Etablissement public du Parc national des Calanques,Unknown,France,,https://keep.eu/projects/23484/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23484,https://keep.eu/projects/23484/,2.8
org_minist_re_du_tourisme_et_de_l_environnem_48bdf6f0,Ministère du tourisme et de l'environnement - Direction de la conception et de la faisabilité des projets environnementaux,Government / Ministry,Albania,,https://keep.eu/projects/23484/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23484,https://keep.eu/projects/23484/ | https://keep.eu/projects/23473/,2.8
org_greece_c07a67d6,Μεσογειακό Γραφείο Πληροφόρησης για το Περιβάλλον τον Πολιτισμό και την Αειφόρο Ανάπτυξη,Unknown,Greece,,https://keep.eu/projects/23484/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23484,https://keep.eu/projects/23484/,2.8
org_university_of_primorska_faculty_of_touri_0d601574,University of Primorska - Faculty of Tourism Studies - Turistica,University / Research,Slovenia,,https://keep.eu/projects/23482/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23482,https://keep.eu/projects/23482/,2.8
org_ville_de_nice_france_07795285,Ville de Nice,Unknown,France,,https://keep.eu/projects/23476/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23476,https://keep.eu/projects/23476/,2.8
org_energy_cities_france_91bd841d,Energy Cities,Unknown,France,,https://keep.eu/projects/23476/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23476,https://keep.eu/projects/23476/,2.8
org_tour_du_valat_france_c2570f65,Tour du Valat,Unknown,France,,https://keep.eu/projects/23473/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23473,https://keep.eu/projects/23473/,2.8
org_initiative_pour_les_zones_humides_m_dite_4b240595,Initiative pour les zones humides méditerrannénnes,Unknown,France,,https://keep.eu/projects/23473/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23473,https://keep.eu/projects/23473/,2.8
org_directorare_general_for_maritime_policy_2ec64c91,Directorare General for Maritime Policy,Unknown,Portugal,,https://keep.eu/projects/25083/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_25083,https://keep.eu/projects/25083/,2.75
org_andalouse_institut_de_recherche_agricole_bc9b5bb0,"Andalouse Institut de recherche agricole et de la Formation, de la pêche, de l'Alimentation et de la production biologique",Unknown,Spain,,https://keep.eu/projects/25083/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_25083,https://keep.eu/projects/25083/,2.75
org_spain_7fa2a430,-,Unknown,Spain,,https://keep.eu/projects/25083/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_25083,https://keep.eu/projects/25083/,2.75
org_ministry_of_energy_commerce_and_industry_0eacd0e3,"Ministry of Energy, Commerce and Industry",Government / Ministry,Cyprus,,https://keep.eu/projects/23489/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23489,https://keep.eu/projects/23489/,2.75
org_turismo_de_portugal_i_p_portugal_22415264,"Turismo de Portugal, I.P",Unknown,Portugal,,https://keep.eu/projects/23482/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23482,https://keep.eu/projects/23482/,2.75
org_rea_metropolitana_de_barcelona_agence_d_ec928281,"Àrea Metropolitana de Barcelona, Agence de Développement Economique et Social",Agency,Spain,,https://keep.eu/projects/23482/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23482,https://keep.eu/projects/23482/,2.75
org_cabildo_insular_de_lanzarote_spain_edeae809,Cabildo Insular de Lanzarote,Unknown,Spain,,https://keep.eu/projects/23637/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23637,https://keep.eu/projects/23637/ | https://keep.eu/projects/23636/,2.65
org_association_pour_la_p_che_et_les_activit_91408836,Association pour la Pêche et les Activités Maritimes,Association,France,,https://keep.eu/projects/27350/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27350,https://keep.eu/projects/27350/,2.65
org_conseil_national_de_recherches_institut_b679fac4,Conseil National de Recherches - Institut des Sciences Marines (Bologne),Unknown,Italy,,https://keep.eu/projects/27350/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27350,https://keep.eu/projects/27350/,2.65
